013300005;133;5;36;0;6;100;0;16;189;0;19;0;0;26;9;0
013300006;133;5;72;2;6;151;4;16;214;1;19;2;0;26;19;0
013300007;133;5;75;0;6;120;1;16;202;3;19;3;1;26;45;0
013300008;133;5;46;0;6;120;0;16;262;0;19;4;0;26;11;0
013300009;133;5;57;5;6;116;5;16;217;10;19;8;0;26;11;0
013300010;133;5;45;9;6;162;10;16;205;4;19;9;0;26;20;0
013300011;133;5;55;0;6;145;0;16;204;0;19;4;0;26;15;0
013300012;133;5;37;1;6;111;6;16;190;0;19;4;1;26;19;0
013300013;133;5;34;4;6;133;5;16;226;9;19;5;1;26;14;0
013300014;133;5;47;0;6;165;0;16;203;0;19;8;0;26;9;0
013300015;133;5;42;0;6;88;0;16;139;0;19;2;0;26;9;0
013300016;133;5;38;2;6;146;7;16;194;5;19;5;1;26;23;0
013300017;133;5;50;0;6;119;0;16;226;1;19;4;1;26;18;0
013300018;133;5;35;0;6;130;0;16;174;0;19;7;0;26;11;0
013300019;133;5;16;0;6;111;0;16;115;0;19;3;0;26;31;0
013300020;133;5;67;0;6;138;0;16;227;0;19;15;0;26;14;0
013300021;133;5;38;0;6;102;0;16;174;0;19;4;0;26;12;0
013300022;133;5;39;0;6;110;0;16;251;0;19;6;0;26;15;0
013300023;133;5;60;0;6;133;4;16;205;1;19;9;1;26;18;0
013300024;133;5;64;0;6;117;1;16;201;0;19;4;0;26;13;0
013300025;133;5;46;0;6;103;0;16;209;0;19;3;0;26;15;0
013300026;133;5;64;0;6;107;0;16;264;0;19;10;0;26;25;0
013300027;133;5;37;0;6;146;0;16;175;0;19;8;0;26;13;0
013300028;133;5;40;0;6;174;0;16;132;0;19;12;0;26;16;0
013300029;133;5;33;0;6;110;0;16;145;0;19;5;0;26;16;0
013300030;133;5;8;0;6;170;0;16;16;0;19;3;0;26;14;0
013300031;133;5;8;0;6;133;0;16;42;0;19;3;0;26;5;0
013300032;133;5;14;1;6;100;4;16;72;2;19;1;0;26;2;0
013300033;133;5;30;0;6;124;2;16;150;2;19;5;1;26;20;0
013300034;133;5;23;0;6;133;2;16;214;0;19;4;0;26;22;0
013300035;133;5;30;0;6;121;1;16;202;0;19;2;0;26;26;2
013300036;133;5;20;2;6;142;2;16;171;2;19;13;2;26;17;1
013300037;133;5;22;0;6;201;0;16;126;0;19;6;0;26;10;0
013300038;133;5;26;0;6;204;0;16;193;0;19;13;0;26;45;0
013300039;133;5;5;0;6;158;0;16;58;0;19;1;0;26;10;0
013300040;133;5;28;0;6;79;0;16;81;0;19;4;0;26;11;0
013300041;133;5;27;0;6;118;0;16;124;0;19;13;0;26;35;0
013300042;133;5;37;3;6;112;4;16;175;4;19;7;0;26;16;0
013300043;133;5;12;0;6;19;0;16;33;0;19;0;0;26;31;0
013300044;133;5;12;0;6;75;0;16;24;0;19;3;0;26;19;0
013300045;133;5;18;2;6;48;0;16;34;2;19;1;2;26;3;0
013300046;133;5;27;0;6;171;0;16;165;0;19;11;0;26;16;0
013300047;133;5;19;0;6;123;0;16;103;0;19;33;0;26;8;0
013300048;133;5;17;0;6;79;0;16;77;0;19;29;0;26;6;0
013300049;133;5;5;0;6;30;0;16;14;0;19;1;0;26;19;0
013300050;133;5;18;0;6;89;0;16;71;0;19;7;0;26;16;0
013300051;133;5;5;1;6;71;1;16;47;1;19;1;1;26;18;1
013300052;133;5;21;0;6;244;0;16;339;0;19;4;0;26;21;0
013300053;133;5;14;0;6;202;0;16;218;0;19;7;0;26;15;0
013300054;133;5;17;0;6;137;0;16;112;0;19;12;0;26;17;0
013300055;133;5;15;0;6;136;5;16;119;5;19;8;5;26;24;5
013300056;133;5;5;0;6;111;0;16;232;0;19;2;0;26;37;0
013300057;133;5;17;0;6;154;3;16;157;1;19;7;0;26;32;0
013300058;133;5;9;0;6;122;0;16;173;0;19;5;0;26;44;0
013300059;133;5;3;0;6;30;0;16;37;0;19;1;0;26;34;0
013300060;133;5;29;0;6;129;0;16;197;0;19;13;0;26;22;0
013300061;133;5;30;0;6;132;0;16;170;0;19;17;0;26;25;0
013300062;133;5;21;0;6;133;0;16;199;0;19;12;0;26;11;0
013300063;133;5;23;0;6;147;0;16;163;0;19;10;0;26;13;0
013300064;133;5;33;0;6;136;0;16;178;0;19;12;0;26;26;0
013300065;133;5;17;0;6;262;0;16;221;0;19;13;0;26;29;0
013300066;133;5;22;0;6;142;0;16;232;0;19;11;0;26;35;0
013300067;133;5;5;0;6;110;0;16;86;0;19;1;0;26;4;0
013300068;133;5;6;0;6;45;0;16;15;0;19;3;0;26;2;0
013300069;133;5;0;0;6;39;0;16;25;0;19;0;0;26;3;0
013300070;133;5;7;1;6;23;0;16;12;0;19;0;0;26;1;0
013300071;133;5;12;0;6;52;0;16;46;0;19;3;0;26;2;0
013300072;133;5;21;11;6;86;0;16;19;1;19;7;0;26;8;0
013300073;133;5;5;0;6;22;0;16;9;0;19;0;0;26;0;0
013300074;133;5;4;0;6;14;0;16;3;0;19;0;0;26;0;0
013300075;133;5;3;0;6;16;0;16;10;0;19;0;0;26;0;0
013300076;133;5;19;2;6;128;7;16;104;5;19;1;0;26;4;0
013300077;133;5;3;1;6;25;3;16;7;1;19;0;0;26;0;0
013300078;133;5;2;0;6;28;3;16;11;0;19;2;0;26;0;2
013300079;133;5;0;0;6;19;0;16;15;0;19;0;0;26;0;0
013300080;133;5;8;0;6;29;0;16;17;0;19;1;0;26;1;0
013300081;133;5;3;0;6;34;0;16;13;0;19;0;0;26;0;0
013300082;133;5;1;0;6;26;0;16;37;0;19;0;0;26;1;0
013300083;133;5;0;0;6;14;0;16;1;0;19;0;0;26;2;0
013300084;133;5;24;0;6;143;0;16;135;0;19;7;0;26;17;0
013300085;133;5;20;0;6;173;0;16;130;0;19;8;0;26;7;0
013300086;133;5;45;0;6;157;0;16;143;0;19;11;0;26;19;0
013300087;133;5;53;0;6;120;0;16;183;0;19;9;0;26;10;0
013300088;133;5;35;0;6;147;0;16;143;0;19;18;0;26;12;0
013300089;133;5;21;0;6;360;0;16;152;0;19;8;0;26;8;0
013300090;133;5;10;2;6;125;2;16;61;2;19;3;2;26;1;2
013300091;133;5;30;0;6;266;0;16;216;0;19;5;0;26;14;0
013300092;133;5;6;0;6;131;1;16;134;1;19;8;0;26;20;0
013300093;133;5;15;0;6;145;0;16;91;0;19;4;0;26;13;0
013300094;133;5;29;0;6;86;0;16;120;0;19;10;0;26;48;0
013300095;133;5;25;0;6;71;0;16;124;2;19;6;0;26;35;38
013300096;133;5;38;0;6;183;0;16;195;0;19;15;0;26;6;0
013300097;133;5;3;0;6;1;0;16;2;0;19;1;0;26;0;0
013700001;137;1;40;0;3;252;0;5;14;0;7;52;0;8;46;0;9;51;0
013700002;137;1;34;0;3;266;0;5;7;0;7;24;0;8;40;0;9;53;0
013700003;137;1;33;0;3;285;1;5;19;0;7;28;1;8;58;0;9;42;0
013700004;137;1;39;0;3;304;0;5;15;0;7;26;0;8;50;0;9;86;0
013700005;137;1;19;0;3;249;0;5;7;0;7;16;0;8;30;0;9;57;0
013700006;137;1;35;0;3;264;0;5;13;0;7;21;0;8;67;0;9;61;0
013700007;137;1;28;0;3;256;0;5;15;0;7;12;0;8;33;0;9;55;0
013700008;137;1;48;0;3;310;2;5;19;0;7;22;0;8;40;1;9;53;0
013700009;137;1;44;0;3;291;0;5;7;0;7;20;0;8;61;0;9;41;0
013700010;137;1;19;0;3;224;0;5;12;0;7;25;0;8;54;0;9;75;0
013700011;137;1;21;0;3;187;0;5;14;0;7;13;0;8;24;0;9;47;0
